,Gene,variance,SD
687,ANKRA2,0.003282226,0.057290718
688,ANKRD1,0.002843756,0.053326876
689,ANKRD10,0.006366053,0.079787547
690,ANKRD11,0.005063388,0.071157484
691,ANKRD12,0.007831605,0.088496354
692,ANKRD13A,0.012123049,0.110104717
693,ANKRD13B,0.065734539,0.256387479
694,ANKRD13C,0.022944208,0.151473455
695,ANKRD13D,0.011015584,0.104955153
696,ANKRD16,0.00322925,0.056826486
697,ANKRD17,0.004080377,0.063877826
698,ANKRD18A,0.003327006,0.057680201
699,ANKRD18B,0.004338248,0.065865375
700,ANKRD18DP,0.003344041,0.05782768
701,ANKRD19P,0.004995008,0.070675369
702,ANKRD2,0.006800892,0.082467521
703,ANKRD20A1,0.002312382,0.048087233
704,ANKRD20A11P,0.012333373,0.111055721
705,ANKRD20A12P,0.005566243,0.074607259
706,ANKRD20A19P,0.006705003,0.081884082
707,ANKRD20A5P,0.007069676,0.084081367
708,ANKRD20A8P,0.009129175,0.095546714
709,ANKRD20A9P,0.005026369,0.070896889
710,ANKRD22,0.006609283,0.081297496
711,ANKRD23,0.004555893,0.067497359
712,ANKRD24,0.008348993,0.091372823
713,ANKRD26,0.003029362,0.055039644
714,ANKRD26P1,0.01132148,0.106402442
715,ANKRD26P3,0.006256957,0.079100928
716,ANKRD27,0.003649358,0.060409917
717,ANKRD28,0.007637053,0.087390235
718,ANKRD29,0.00151707,0.038949586
719,ANKRD30A,0.002091593,0.045733935
720,ANKRD30B,0.01657531,0.128745138
721,ANKRD30BL,0.006062801,0.077863987
722,ANKRD30BP2,0.003328947,0.057697031
723,ANKRD30BP3,0.001648887,0.040606493
724,ANKRD31,0.004544327,0.06741162
725,ANKRD33,0.003372146,0.05807018
726,ANKRD33B,0.007135488,0.084471819
727,ANKRD34A,0.003993603,0.063194959
728,ANKRD34B,0.0104343,0.102148423
729,ANKRD34C,0.005038457,0.070982086
730,ANKRD35,0.003948863,0.062839976
731,ANKRD36,0.010374768,0.101856606
732,ANKRD36B,0.003177221,0.056366841
733,ANKRD36BP1,0.010279985,0.10139026
734,ANKRD36BP2,0.003680587,0.060667845
735,ANKRD37,0.00353799,0.059481006
736,ANKRD39,0.004923571,0.070168159
737,ANKRD40,0.004163577,0.064525788
738,ANKRD42,0.002811701,0.053025475
739,ANKRD44,0.003944002,0.062801292
740,ANKRD44-IT1,0.006131924,0.078306602
741,ANKRD45,0.003339735,0.057790443
742,ANKRD46,0.010880748,0.104310823
743,ANKRD49,0.005533551,0.074387845
744,ANKRD50,0.002908149,0.053927254
745,ANKRD52,0.003678001,0.060646528
746,ANKRD53,0.04523614,0.212687893
747,ANKRD54,0.008613591,0.092809431
748,ANKRD55,0.027390724,0.165501431
749,ANKRD6,0.011403682,0.106788024
750,ANKRD61,0.006999078,0.083660492
751,ANKRD62,0.003689913,0.060744656
752,ANKRD62P1-PARP4P3,0.004284944,0.065459487
753,ANKRD63,0.003919091,0.06260264
754,ANKRD65,0.008037608,0.089652707
755,ANKRD66,0.006014804,0.077555166
756,ANKRD7,0.004304092,0.065605578
757,ANKRD9,0.02884163,0.169828238
758,ANKS1A,0.084444526,0.290593403
759,ANKS1B,0.022893685,0.151306593
760,ANKS3,0.005304902,0.072834755
761,ANKS4B,0.008649616,0.093003314
762,ANKS6,0.006153871,0.07844661
763,ANKUB1,0.011313308,0.106364035
764,ANKZF1,0.007622652,0.087307802
765,ANLN,0.009925785,0.099628234
766,ANO1,0.016052121,0.126696963
767,ANO10,0.013639668,0.116788991
768,ANO2,0.013167021,0.11474764
769,ANO3,0.015618488,0.124973949
770,ANO4,0.009701479,0.098496088
771,ANO5,0.00948443,0.097388039
772,ANO6,0.004930417,0.070216931
773,ANO7,0.004567211,0.067581144
774,ANO8,0.004667076,0.068315998
775,ANO9,0.003497849,0.059142619
776,ANP32A,0.010758313,0.103722286
777,ANP32A-IT1,0.005718871,0.075623217
778,ANP32AP1,0.008186598,0.090479821
779,ANP32B,0.053451038,0.231194806
780,ANP32C,0.005600361,0.074835559
781,ANP32D,0.011744784,0.108373356
782,ANP32E,0.004252394,0.065210386
783,ANPEP,0.003605684,0.06004735
784,ANTXR1,0.010470346,0.10232471
785,ANTXR2,0.00489186,0.069941832
786,ANTXRL,0.007113526,0.084341722
787,ANTXRLP1,0.024845382,0.157624181
788,ANXA1,0.005243421,0.07241147
789,ANXA10,0.039461338,0.19864878
790,ANXA11,0.028833693,0.169804869
791,ANXA13,0.006371984,0.079824707
792,ANXA2,0.007334642,0.085642524
793,ANXA2P1,0.006292233,0.079323599
794,ANXA2P2,0.009030899,0.095031045
795,ANXA2P3,0.004966107,0.070470609
796,ANXA2R,0.004945505,0.070324284
797,ANXA3,0.006499149,0.0806173
798,ANXA4,0.004383284,0.066206371
799,ANXA5,0.00324251,0.056943045
800,ANXA6,0.003366616,0.058022551
801,ANXA7,0.006131535,0.078304117
802,ANXA8,0.002525644,0.050255788
803,ANXA8L1,0.008914223,0.094415165
804,ANXA9,0.019936065,0.141195132
805,AOAH,0.0061915,0.078686086
806,AOAH-IT1,0.010287424,0.101426939
807,AOC1,0.002875537,0.053624034
808,AOC2,0.01644661,0.128244337
809,AOC3,0.004776242,0.069110361
810,AOC4P,0.00322246,0.056766714
811,AOX1,0.013333458,0.115470593
812,AP1AR,0.006983926,0.083569889
813,AP1B1,0.002048286,0.045257991
814,AP1B1P1,0.003308813,0.057522285
815,AP1G1,0.003244203,0.056957907
816,AP1G2,0.011555875,0.107498256
817,AP1M1,0.00951052,0.097521893
818,AP1M2,0.013289287,0.115279172
819,AP1S1,0.007032294,0.083858777
820,AP1S2,0.008571345,0.092581557
821,AP1S3,0.005378835,0.073340538
822,AP2A1,0.007763438,0.088110373
823,AP2A2,0.004035099,0.063522433
824,AP2B1,0.005950815,0.077141527
825,AP2M1,0.004395483,0.066298441
826,AP2S1,0.004243865,0.065144954
827,AP3B1,0.003294912,0.057401326
828,AP3B2,0.004299017,0.065566892
829,AP3D1,0.007218446,0.084961441
830,AP3M1,0.004430987,0.066565663
831,AP3M2,0.003852508,0.062068573
832,AP3S1,0.004075298,0.06383806
833,AP3S2,0.003195342,0.056527353
834,AP4B1,0.003038692,0.055124331
835,AP4B1-AS1,0.003610041,0.060083618
836,AP4E1,0.005844877,0.076451793
837,AP4M1,0.008339355,0.091320066
838,AP4S1,0.004408378,0.066395616
839,AP5B1,0.003828539,0.061875186
840,AP5M1,0.007523483,0.086738013
841,AP5S1,0.011091152,0.105314539
842,AP5Z1,0.006698411,0.081843819
843,APAF1,0.00187928,0.043350669
844,APBA1,0.004812796,0.069374321
845,APBA2,0.002095673,0.045778523
846,APBA3,0.006318305,0.079487767
847,APBB1,0.002999447,0.054767211
848,APBB1IP,0.008901874,0.094349742
849,APBB2,0.003159306,0.056207705
850,APBB3,0.002123622,0.046082772
851,APC,0.002458555,0.049583818
852,APC2,0.002972939,0.054524662
853,APCDD1,0.020868576,0.144459601
854,APCDD1L,0.002859684,0.053476013
855,APCS,0.003333819,0.057739237
856,APEH,0.007920538,0.088997404
857,APELA,0.023874546,0.154513904
858,APEX1,0.008565992,0.092552643
859,APEX2,0.003550197,0.059583528
860,APH1A,0.001512616,0.038892365
861,APH1B,0.002366293,0.048644562
862,API5,0.004843994,0.069598808
863,APIP,0.004825117,0.069463063
864,APLF,0.008702235,0.093285771
865,APLN,0.004050192,0.063641117
866,APLNR,0.004800706,0.06928713
867,APLP1,0.005358551,0.073202122
868,APLP2,0.00465936,0.068259506
869,APMAP,0.008232437,0.090732777
870,APOA1,0.003048132,0.055209889
871,APOA2,0.007063258,0.084043194
872,APOA4,0.002432341,0.049318767
873,APOA5,0.004929474,0.070210215
874,APOB,0.00635139,0.079695606
875,APOBEC1,0.006341056,0.079630746
876,APOBEC2,0.007674057,0.087601694
877,APOBEC3A,0.005757894,0.075880788
878,APOBEC3A_B,0.005120716,0.07155918
879,APOBEC3B,0.003314239,0.05756943
880,APOBEC3B-AS1,0.006107187,0.078148495
881,APOBEC3C,0.003971669,0.063021182
882,APOBEC3D,0.004368313,0.066093216
883,APOBEC3F,0.003464611,0.058860943
884,APOBEC3G,0.003608376,0.060069763
885,APOBEC3H,0.004209842,0.064883292
886,APOBEC4,0.0046675,0.068319102
887,APOBR,0.027314218,0.165270138
888,APOC1,0.006000472,0.077462712
889,APOC1P1,0.002266349,0.04760619
890,APOC2,0.002038424,0.04514891
891,APOC3,0.001881199,0.043372789
892,APOC4,0.004156175,0.0644684
893,APOC4-APOC2,0.007367552,0.085834447
894,APOD,0.006135133,0.078327089
895,APOE,0.004135491,0.06430778
896,APOF,0.013362698,0.115597137
897,APOH,0.00610356,0.078125286
898,APOL1,0.004042082,0.06357737
899,APOL2,0.005792525,0.076108639
900,APOL3,0.01696238,0.130239702
901,APOL4,0.008531805,0.092367772
902,APOL5,0.012400057,0.111355543
903,APOL6,0.010612106,0.103015077
904,APOLD1,0.006144403,0.07838624
905,APOM,0.007998042,0.089431775
906,APOO,0.041793873,0.204435498
907,APOOL,0.005322831,0.072957737
908,APOOP5,0.006466068,0.080411865
909,APP,0.003277744,0.057251583
910,APPBP2,0.002809013,0.053000123
911,APPL1,0.008525135,0.09233166
912,APPL2,0.004560826,0.067533884
913,APRT,0.009913512,0.09956662
914,APTR,0.096036188,0.309897061
915,APTX,0.006810984,0.082528684
916,AQP1,0.007281906,0.085334084
917,AQP10,0.030314527,0.174110675
918,AQP11,0.006035951,0.077691385
919,AQP12A,0.01535806,0.123927639
920,AQP12B,0.008897398,0.094326019
921,AQP2,0.004609784,0.06789539
922,AQP3,0.006588207,0.081167769
923,AQP4,0.004272857,0.065367095
924,AQP4-AS1,0.01037737,0.101869375
925,AQP5,0.004351329,0.065964606
926,AQP6,0.005495649,0.074132647
927,AQP7,0.00825282,0.090845034
928,AQP7P1,0.007925701,0.089026405
929,AQP7P3,0.007545916,0.086867234
930,AQP8,0.004643171,0.068140814
931,AQP9,0.004046609,0.063612961
932,AQR,0.007235373,0.085060995
933,AR,0.006790704,0.082405728
934,ARAF,0.008340856,0.091328287
935,ARAP1,0.008636184,0.092931074
936,ARAP2,0.008116759,0.090093059
937,ARAP3,0.003736155,0.061124092
938,ARC,0.004837647,0.069553199
939,ARCN1,0.010012331,0.100061634
940,AREG,0.015369682,0.123974522
941,AREL1,0.004648367,0.068178936
942,ARF1,0.004911729,0.070083725
943,ARF3,0.003410674,0.058400979
944,ARF4,0.00356584,0.059714657
945,ARF5,0.003055221,0.055274051
946,ARF6,0.005526664,0.074341537
947,ARFGAP1,0.006855793,0.082799715
948,ARFGAP2,0.027094602,0.164604381
949,ARFGAP3,0.011565704,0.107543964
950,ARFGEF1,0.007302869,0.085456824
951,ARFGEF2,0.009094334,0.095364217
952,ARFIP1,0.009481891,0.097375
953,ARFIP2,0.007976998,0.089314041
954,ARFRP1,0.004257108,0.065246516
955,ARG1,0.00459795,0.067808185
956,ARG2,0.003749302,0.061231541
957,ARGFX,0.00324318,0.056948926
958,ARGFXP2,0.007941011,0.089112348
959,ARGLU1,0.014715792,0.121308664
960,ARHGAP1,0.009711488,0.098546882
961,ARHGAP10,0.007509709,0.086658575
962,ARHGAP11A,0.008053973,0.089743928
963,ARHGAP11B,0.004114426,0.064143792
964,ARHGAP12,0.004244227,0.06514773
965,ARHGAP15,0.003763833,0.061350089
966,ARHGAP17,0.002454448,0.049542382
967,ARHGAP18,0.005032996,0.070943612
968,ARHGAP19,0.012174804,0.110339494
969,ARHGAP19-SLIT1,0.003766712,0.061373542
970,ARHGAP20,0.005237981,0.072373899
971,ARHGAP21,0.003377938,0.058120027
972,ARHGAP22,0.003749836,0.061235901
973,ARHGAP23,0.016236146,0.127421137
974,ARHGAP24,0.010444517,0.102198418
975,ARHGAP25,0.008570274,0.092575776
976,ARHGAP26,0.005820597,0.076292839
977,ARHGAP26-AS1,0.005417439,0.073603253
978,ARHGAP27,0.006498476,0.080613125
979,ARHGAP28,0.005094466,0.071375527
980,ARHGAP29,0.003235875,0.056884756
981,ARHGAP30,0.004526234,0.067277295
982,ARHGAP31,0.00577637,0.076002435
983,ARHGAP32,0.029732695,0.172431711
984,ARHGAP33,0.003336244,0.05776023
985,ARHGAP35,0.004267243,0.065324137
986,ARHGAP36,0.01218783,0.110398504
987,ARHGAP39,0.013355686,0.115566803
988,ARHGAP4,0.003927879,0.062672792
989,ARHGAP40,0.012991803,0.11398159
990,ARHGAP42,0.005823457,0.076311577
991,ARHGAP44,0.004529394,0.067300773
992,ARHGAP5,0.005670977,0.075305888
993,ARHGAP5-AS1,0.004945891,0.070327025
994,ARHGAP6,0.007939973,0.089106527
995,ARHGAP8,0.009464338,0.097284829
996,ARHGAP9,0.004436692,0.066608502
997,ARHGDIA,0.004155589,0.06446386
998,ARHGDIB,0.013160522,0.11471932
999,ARHGDIG,0.009053915,0.095152061
1000,ARHGEF1,0.003976352,0.063058324
1001,ARHGEF10,0.00568382,0.075391112
1002,ARHGEF10L,0.042199446,0.205425037
1003,ARHGEF11,0.002974173,0.054535983
1004,ARHGEF12,0.005581535,0.07470967
1005,ARHGEF15,0.002749399,0.052434713
1006,ARHGEF16,0.011586092,0.107638711
1007,ARHGEF17,0.031139752,0.176464591
1008,ARHGEF18,0.022728091,0.150758386
1009,ARHGEF19,0.008216396,0.090644336
1010,ARHGEF2,0.007028522,0.083836283
1011,ARHGEF25,0.007298059,0.085428679
1012,ARHGEF26,0.003544801,0.059538235
1013,ARHGEF26-AS1,0.023181609,0.152255079
1014,ARHGEF28,0.00398794,0.063150137
1015,ARHGEF3,0.004073152,0.063821251
1016,ARHGEF3-AS1,0.002472055,0.049719764
1017,ARHGEF33,0.009060059,0.095184343
1018,ARHGEF34P,0.012242536,0.110645996
1019,ARHGEF35,0.007184302,0.084760262
1020,ARHGEF37,0.005854121,0.076512227
1021,ARHGEF38,0.006667638,0.081655609
1022,ARHGEF38-IT1,0.002678642,0.051755604
1023,ARHGEF39,0.003936167,0.062738883
1024,ARHGEF4,0.003884085,0.062322424
1025,ARHGEF40,0.004167671,0.064557502
1026,ARHGEF5,0.027979513,0.167270777
1027,ARHGEF6,0.003196827,0.056540486
1028,ARHGEF7,0.012795384,0.113116683
1029,ARHGEF7-AS1,0.008918479,0.094437699
1030,ARHGEF9,0.005286138,0.072705834
1031,ARHGEF9-IT1,0.006553945,0.08095644
1032,ARID1A,0.004708523,0.068618679
1033,ARID1B,0.010768765,0.103772661
1034,ARID2,0.005348845,0.073135801
1035,ARID3A,0.011035344,0.105049247
1036,ARID3B,0.002338615,0.048359225
1037,ARID3C,0.006616131,0.0813396
1038,ARID4A,0.004579549,0.067672365
1039,ARID4B,0.009665987,0.098315754
1040,ARID5A,0.002263335,0.047574518
1041,ARID5B,0.005036713,0.070969807
1042,ARIH1,0.006370385,0.079814691
1043,ARIH2,0.004983746,0.070595654
1044,ARIH2OS,0.002486786,0.049867683
1045,ARL1,0.006077328,0.077957221
1046,ARL10,0.005515663,0.074267509
1047,ARL11,0.003726338,0.061043738
1048,ARL13A,0.005421739,0.073632462
1049,ARL13B,0.002255123,0.047488137
1050,ARL14,0.002382799,0.048813917
1051,ARL14EP,0.003103768,0.055711471
1052,ARL14EPL,0.00317331,0.056332139
1053,ARL15,0.001904562,0.043641285
1054,ARL16,0.005392748,0.073435334
1055,ARL17A,0.006670555,0.081673466
1056,ARL17B,0.002455791,0.049555935
1057,ARL2,0.006676964,0.081712694
1058,ARL2-SNX15,0.012958426,0.113835084
1059,ARL2BP,0.022131666,0.148767154
1060,ARL3,0.014106273,0.118769832
1061,ARL4A,0.003818475,0.061793809
1062,ARL4C,0.004045646,0.063605389
1063,ARL4D,0.003638219,0.060317655
1064,ARL5A,0.00902414,0.094995476
1065,ARL5B,0.015857268,0.125925643
1066,ARL5C,0.0035714,0.059761194
1067,ARL6,0.004874094,0.069814712
1068,ARL6IP1,0.010628367,0.103093973
1069,ARL6IP4,0.005658863,0.075225415
1070,ARL6IP5,0.007100537,0.084264682
1071,ARL6IP6,0.004005191,0.063286581
1072,ARL8A,0.006801026,0.082468334
1073,ARL8B,0.006177187,0.07859508
1074,ARL9,0.012184666,0.110384176
1075,ARMC1,0.006934512,0.083273715
1076,ARMC10,0.011563635,0.107534345
1077,ARMC12,0.002971993,0.054515988
1078,ARMC2,0.011641712,0.107896767
1079,ARMC2-AS1,0.032281129,0.179669501
1080,ARMC3,0.002394451,0.048933131
1081,ARMC5,0.002974797,0.054541696
1082,ARMC6,0.005266095,0.072567865
1083,ARMC7,0.009725386,0.09861737
1084,ARMC8,0.005283152,0.072685292
1085,ARMC9,0.022758949,0.150860693
1086,ARMCX1,0.005687765,0.075417275
1087,ARMCX2,0.00629776,0.079358425
1088,ARMCX3,0.005069759,0.071202241
1089,ARMCX4,0.00701745,0.083770222
1090,ARMCX5,0.001885892,0.043426855
1091,ARMCX5-GPRASP2,0.00558759,0.074750181
1092,ARMCX6,0.007624094,0.08731606
1093,ARMS2,0.007262412,0.085219786
1094,ARNT,0.002887544,0.05373587
1095,ARNT2,0.004755883,0.068962907
1096,ARNTL,0.004435273,0.066597843
1097,ARNTL2,0.005612598,0.074917276
1098,ARNTL2-AS1,0.008310845,0.091163838
1099,ARPC1A,0.005396845,0.073463225
1100,ARPC1B,0.008480856,0.092091565
1101,ARPC2,0.010223661,0.101112122
1102,ARPC3,0.010847652,0.10415206
1103,ARPC4,0.008197085,0.090537752
1104,ARPC4-TTLL3,0.005532382,0.074379984
1105,ARPC5,0.007160195,0.084617936
1106,ARPC5L,0.008569614,0.092572209
1107,ARPP19,0.004703764,0.068583996
1108,ARPP21,0.00838916,0.091592358
1109,ARR3,0.004124668,0.064223575
1110,ARRB1,0.003283322,0.057300275
1111,ARRB2,0.005541911,0.074444012
1112,ARRDC1,0.002519735,0.050196964
1113,ARRDC2,0.002170725,0.046591044
1114,ARRDC3,0.005926544,0.07698405
1115,ARRDC3-AS1,0.002598743,0.050977863
1116,ARRDC4,0.004031282,0.063492381
1117,ARRDC5,0.008554323,0.092489585
1118,ARSA,0.005200711,0.072115952
1119,ARSB,0.005664729,0.075264394
1120,ARSD,0.0169038,0.130014614
1121,ARSF,0.012078903,0.109904061
1122,ARSG,0.006359969,0.079749413
1123,ARSH,0.004594866,0.067785441
1124,ARSI,0.005011281,0.070790399
1125,ARSJ,0.002706362,0.052022703
1126,ARSK,0.005759774,0.075893176
1127,ART1,0.041696172,0.204196406
1128,ART3,0.005613987,0.074926544
1129,ART4,0.00493084,0.070219941
1130,ART5,0.007423488,0.086159663
1131,ARTN,0.00345359,0.058767255
1132,ARV1,0.006982702,0.083562566
1133,ARVCF,0.00533121,0.073015136
1134,ARX,0.005324657,0.07297025
1135,AS3MT,0.0049974,0.070692291
1136,ASAH1,0.0067852,0.082372327
1137,ASAH2,0.002631913,0.051302176
1138,ASAH2B,0.003351675,0.05789365
1139,ASAP1,0.018664441,0.136617865
1140,ASAP1-IT1,0.016942156,0.130162037
1141,ASAP1-IT2,0.005583789,0.074724756
1142,ASAP2,0.020713326,0.143921249
1143,ASAP3,0.004654729,0.068225573
1144,ASB1,0.003917055,0.062586381
1145,ASB10,0.009293947,0.096405119
1146,ASB11,0.002671896,0.051690383
1147,ASB12,0.004296958,0.065551183
1148,ASB13,0.004303938,0.065604407
1149,ASB14,0.01233402,0.111058633
1150,ASB15,0.002682284,0.05179077
1151,ASB16,0.003278119,0.057254863
1152,ASB16-AS1,0.003240289,0.056923541
1153,ASB17,0.006250651,0.079061058
1154,ASB18,0.003893672,0.062399297
1155,ASB2,0.003909992,0.062529929
1156,ASB3,0.004910873,0.070077619
1157,ASB4,0.008415328,0.091735099
1158,ASB5,0.009178009,0.095801925
1159,ASB6,0.004179899,0.064652136
1160,ASB7,0.00180633,0.042500944
1161,ASB8,0.006165846,0.078522902
1162,ASB9,0.00293711,0.054195112
1163,ASB9P1,0.002877138,0.05363896
1164,ASCC1,0.002302496,0.047984333
1165,ASCC2,0.003911068,0.062538532
1166,ASCC3,0.00694572,0.083340986
1167,ASCL1,0.02563291,0.16010281
1168,ASCL2,0.003864483,0.062164964
1169,ASCL3,0.003316191,0.057586382
1170,ASCL4,0.012772808,0.113016848
1171,ASCL5,0.008428703,0.091807967
1172,ASF1A,0.006442169,0.080263125
1173,ASF1B,0.0092809,0.096337427
1174,ASGR1,0.005403988,0.073511824
1175,ASGR2,0.0133316,0.115462546
1176,ASH1L,0.008364237,0.091456203
1177,ASH1L-AS1,0.010323793,0.10160607
1178,ASH2L,0.005770838,0.075966034
1179,ASIC1,0.011122159,0.105461646
1180,ASIC2,0.0024208,0.049201624
1181,ASIC3,0.004003483,0.063273083
1182,ASIC4,0.006246272,0.07903336
1183,ASIC5,0.003700103,0.060828473
1184,ASIP,0.004061753,0.063731886
1185,ASL,0.014047871,0.118523715
1186,ASMT,0.014722079,0.121334575
1187,ASMTL,0.007922348,0.089007573
1188,ASMTL-AS1,0.009991758,0.099958782
1189,ASNS,0.005433244,0.073710544
1190,ASNSD1,0.002035197,0.045113154
1191,ASPA,0.003655862,0.060463724
1192,ASPDH,0.003696718,0.060800643
1193,ASPG,0.005631383,0.075042539
1194,ASPH,0.01358525,0.116555781
1195,ASPHD1,0.004660754,0.068269718
1196,ASPHD2,0.00651271,0.080701364
1197,ASPM,0.014918979,0.122143271
1198,ASPN,0.012935008,0.113732175
1199,ASPRV1,0.008208299,0.090599665
1200,ASPSCR1,0.004322975,0.065749337
1201,ASRGL1,0.025420648,0.15943854
1202,ASS1,0.022210317,0.149031263
1203,ASTE1,0.002839818,0.053289947
1204,ASTL,0.006038553,0.077708128
1205,ASTN1,0.0032586,0.057084152
1206,ASTN2,0.005274706,0.072627171
1207,ASXL1,0.008298389,0.091095495
1208,ASXL2,0.00581874,0.076280663
1209,ASXL3,0.005204101,0.072139459
1210,ASZ1,0.010029896,0.100149368
1211,ATAD1,0.010686849,0.103377219
1212,ATAD2,0.00794346,0.089126091
1213,ATAD2B,0.060494073,0.245955428
1214,ATAD3A,0.019748245,0.140528451
1215,ATAD3B,0.004365526,0.066072129
1216,ATAD3C,0.007518214,0.086707635
1217,ATAD5,0.005223932,0.072276777
1218,ATAT1,0.001425075,0.037750163
1219,ATCAY,0.003505843,0.059210163
1220,ATE1,0.002504923,0.050049207
1221,ATE1-AS1,0.005321315,0.072947342
1222,ATF1,0.016476375,0.128360331
1223,ATF2,0.00646712,0.080418406
1224,ATF3,0.004531261,0.067314643
1225,ATF4,0.005165675,0.071872631
1226,ATF5,0.016944014,0.130169173
1227,ATF6,0.008696198,0.093253405
1228,ATF6B,0.006869091,0.082879981
1229,ATF7,0.006775743,0.082314901
1230,ATF7IP,0.013689079,0.117000337
1231,ATF7IP2,0.005670551,0.075303061
1232,ATG10,0.010830358,0.104069008
1233,ATG101,0.046047929,0.214587812
1234,ATG12,0.002977491,0.054566393
1235,ATG13,0.005462923,0.073911592
1236,ATG14,0.020471138,0.143077385
1237,ATG16L1,0.003135797,0.055998185
1238,ATG16L2,0.009042534,0.09509224
1239,ATG2A,0.004801086,0.069289872
1240,ATG2B,0.005344461,0.073105822
1241,ATG3,0.002914721,0.05398816
1242,ATG4A,0.012786761,0.113078563
1243,ATG4B,0.005868903,0.076608766
1244,ATG4C,0.002537939,0.05037796
1245,ATG4D,0.003189761,0.056477966
1246,ATG5,0.010010153,0.100050754
1247,ATG7,0.004847279,0.069622404
1248,ATG9A,0.004655284,0.068229645
1249,ATG9B,0.007261,0.085211502
1250,ATIC,0.006227055,0.07891169
1251,ATL1,0.003354473,0.05791781
1252,ATL2,0.005460398,0.073894506
1253,ATL3,0.013744977,0.117238974
1254,ATM,0.007662009,0.087532901
1255,ATMIN,0.014334328,0.119726055
1256,ATN1,0.003578761,0.059822746
1257,ATOH1,0.002151258,0.046381655
1258,ATOH7,0.004881475,0.069867552
1259,ATOH8,0.00724096,0.085093829
1260,ATOX1,0.008341676,0.091332779
1261,ATP10A,0.012293608,0.110876546
1262,ATP10B,0.00402281,0.063425628
