,Gene,variance,SD
6074,FRRS1,0.019051796,0.138028244
6075,FRRS1L,0.184928723,0.430033397
6076,FRS2,0.09740177,0.312092567
6077,FRS3,0.053178182,0.23060395
6078,FRY,0.026730856,0.163495737
6079,FRY-AS1,0.055500357,0.235585138
6080,FRYL,0.013923013,0.11799582
6081,FRZB,0.042857026,0.207019385
6082,FSBP,0.032008471,0.178909115
6083,FSCB,0.058369808,0.241598443
6084,FSCN1,0.038035731,0.195027513
6085,FSCN2,0.047819659,0.218677065
6086,FSCN3,0.02769585,0.166420701
6087,FSD1,0.041923311,0.204751827
6088,FSD1L,0.043201212,0.207849012
6089,FSD2,0.065801221,0.256517487
6090,FSHB,0.061216734,0.247420156
6091,FSHR,0.040121871,0.200304445
6092,FSIP1,0.014599289,0.120827516
6093,FSIP2,0.141384059,0.376010716
6094,FST,0.148540536,0.385409569
6095,FSTL1,0.018370222,0.135536792
6096,FSTL3,0.085546727,0.292483721
6097,FSTL4,0.055949246,0.23653593
6098,FSTL5,0.064840276,0.254637539
6099,FTCD,0.013147161,0.11466107
6100,FTCDNL1,0.010677238,0.103330722
6101,FTH1,0.022374674,0.149581663
6102,FTH1P3,0.050740688,0.225256938
6103,FTHL17,0.111004171,0.333172884
6104,FTL,0.05391106,0.232187554
6105,FTLP10,0.037022256,0.192411684
6106,FTMT,0.03439574,0.185460885
6107,FTO,0.191260795,0.437333734
6108,FTO-IT1,0.025441553,0.159504085
6109,FTSJ1,0.173957912,0.417082621
6110,FTSJ3,0.045607522,0.213559176
6111,FTX,0.040088713,0.200221659
6112,FUBP1,0.042673102,0.206574689
6113,FUBP3,0.089204146,0.298670631
6114,FUCA1,0.042757166,0.206778061
6115,FUCA2,0.07512167,0.274083327
6116,FUNDC1,0.053537389,0.231381479
6117,FUNDC2,0.05507974,0.234690732
6118,FUNDC2P2,0.037423327,0.193451098
6119,FUOM,0.026797361,0.163698995
6120,FURIN,0.03631933,0.19057631
6121,FUS,0.023219413,0.152379176
6122,FUT1,0.187056727,0.432500552
6123,FUT10,0.028944894,0.170131989
6124,FUT11,0.039176079,0.197929481
6125,FUT2,0.044469036,0.210876827
6126,FUT3,0.021391795,0.146259341
6127,FUT4,0.078148677,0.279550849
6128,FUT5,0.041711964,0.204235071
6129,FUT6,0.018035798,0.134297425
6130,FUT7,0.03046856,0.174552456
6131,FUT8,0.013092928,0.114424331
6132,FUT8-AS1,0.073915934,0.27187485
6133,FUT9,0.01415767,0.118986009
6134,FUZ,0.026118379,0.161611814
6135,FXN,0.050316695,0.224313832
6136,FXR1,0.039339433,0.198341709
6137,FXR2,0.0375822,0.19386129
6138,FXYD1,0.039737788,0.199343392
6139,FXYD2,0.030571418,0.174846841
6140,FXYD3,0.033538057,0.183133985
6141,FXYD4,0.070697243,0.265889532
6142,FXYD5,0.034597738,0.186004671
6143,FXYD6,0.035863775,0.189377334
6144,FXYD6-FXYD2,0.035234007,0.187707236
6145,FXYD7,0.013244212,0.115083502
6146,FYCO1,0.045040868,0.212228339
6147,FYN,0.039102111,0.197742538
6148,FYTTD1,0.046421504,0.215456501
6149,FZD1,0.015474111,0.124394978
6150,FZD10,0.009640461,0.098185847
6151,FZD10-AS1,0.045149813,0.212484852
6152,FZD2,0.028341674,0.168349855
6153,FZD3,0.026779903,0.163645663
6154,FZD4,0.052734463,0.229639856
6155,FZD5,0.054925645,0.234362208
6156,FZD6,0.056662283,0.238038407
6157,FZD7,0.053615717,0.23155068
6158,FZD8,0.086305019,0.293777159
6159,FZD9,0.09711182,0.311627695
6160,FZR1,0.081371757,0.285257352
6161,G0S2,0.17394112,0.417062489
6162,G2E3,0.117651627,0.34300383
6163,G3BP1,0.150992609,0.388577674
6164,G3BP2,0.081888205,0.286161152
6165,G6PC2,0.133207212,0.364975632
6166,G6PC3,0.16154,0.40192039
6167,G6PD,0.145459411,0.381391414
6168,GAA,0.03986241,0.199655728
6169,GAB1,0.01666841,0.129106198
6170,GAB2,0.03616291,0.190165479
6171,GAB3,0.02834403,0.168356852
6172,GAB4,0.022712061,0.150705211
6173,GABARAP,0.107767718,0.328279939
6174,GABARAPL1,0.034109987,0.184688892
6175,GABARAPL2,0.114246996,0.338004432
6176,GABARAPL3,0.054934432,0.234380954
6177,GABBR1,0.02723947,0.165043841
6178,GABBR2,0.037784195,0.194381571
6179,GABPA,0.052857226,0.229906994
6180,GABPB1,0.054009728,0.232399932
6181,GABPB1-AS1,0.021201301,0.145606666
6182,GABPB2,0.018261322,0.13513446
6183,GABRA1,0.02891984,0.170058343
6184,GABRA2,0.029711469,0.172370151
6185,GABRA3,0.084056171,0.289924423
6186,GABRA4,0.015056648,0.122705534
6187,GABRA5,0.032832394,0.181197112
6188,GABRA6,0.02633839,0.162291065
6189,GABRB1,0.036982452,0.19230822
6190,GABRB2,0.023156421,0.152172339
6191,GABRB3,0.092025354,0.303356809
6192,GABRD,0.031423551,0.177266892
6193,GABRE,0.04538634,0.2130407
6194,GABRG1,0.071198648,0.266830748
6195,GABRG2,0.12464182,0.353046485
6196,GABRG3,0.02937064,0.171378644
6197,GABRP,0.048946639,0.221238873
6198,GABRQ,0.029754166,0.172493958
6199,GABRR1,0.050953526,0.225728877
6200,GABRR2,0.036505174,0.191063273
6201,GABRR3,0.032696913,0.180822879
6202,GAD1,0.015649417,0.125097629
6203,GAD2,0.077728394,0.278798124
6204,GADD45A,0.022422036,0.149739893
6205,GADD45B,0.048976143,0.221305542
6206,GADD45G,0.089631424,0.299385077
6207,GADD45GIP1,0.055462493,0.235504762
6208,GADL1,0.124451984,0.352777527
6209,GAGE1,0.046450274,0.215523255
6210,GAGE10,0.100365016,0.316804381
6211,GAGE12B,0.036269994,0.190446826
6212,GAGE12C,0.032815856,0.181151473
6213,GAGE12D,0.07854962,0.280267051
6214,GAGE12E,0.027433978,0.165632057
6215,GAGE12F,0.057342036,0.239461971
6216,GAGE12G,0.055793585,0.236206657
6217,GAGE12H,0.111381383,0.333738494
6218,GAGE12J,0.050024905,0.22366248
6219,GAGE13,0.049260574,0.221947233
6220,GAGE2A,0.123859483,0.35193676
6221,GAK,0.028662738,0.169300732
6222,GAL,0.06833883,0.261416966
6223,GAL3ST1,0.072483718,0.269228004
6224,GAL3ST2,0.092070264,0.303430822
6225,GAL3ST3,0.057360903,0.239501364
6226,GAL3ST4,0.05032278,0.224327396
6227,GALC,0.063327134,0.251648831
6228,GALE,0.048371665,0.219935594
6229,GALK1,0.06726229,0.259349744
6230,GALK2,0.109537317,0.330964223
6231,GALM,0.036630922,0.191392064
6232,GALNS,0.040352422,0.200879123
6233,GALNT1,0.026997125,0.164308018
6234,GALNT10,0.033069999,0.181851585
6235,GALNT11,0.019718671,0.140423185
6236,GALNT12,0.035475533,0.188349497
6237,GALNT13,0.057971592,0.240772906
6238,GALNT14,0.032948221,0.181516447
6239,GALNT15,0.027530677,0.165923708
6240,GALNT16,0.033288296,0.182450805
6241,GALNT18,0.026960582,0.16419678
6242,GALNT2,0.015209625,0.123327309
6243,GALNT3,0.070868901,0.266212134
6244,GALNT4,0.071974655,0.268280926
6245,GALNT5,0.041270567,0.203151585
6246,GALNT6,0.173994238,0.417126165
6247,GALNT7,0.171615735,0.414265295
6248,GALNT8,0.053926361,0.232220501
6249,GALNT9,0.044339804,0.210570188
6250,GALNTL5,0.040912591,0.20226861
6251,GALNTL6,0.082705801,0.287586162
6252,GALP,0.062772603,0.250544613
6253,GALR1,0.062008153,0.249014363
6254,GALR2,0.031964512,0.178786218
6255,GALR3,0.028352379,0.168381648
6256,GALT,0.037396124,0.193380773
6257,GAMT,0.029131145,0.170678486
6258,GAN,0.211737049,0.460148942
6259,GANAB,0.160496715,0.400620412
6260,GANC,0.199871903,0.447070355
6261,GAP43,0.030964664,0.175967794
6262,GAPDH,0.023587551,0.153582391
6263,GAPDHS,0.022666865,0.150555188
6264,GAPT,0.077042314,0.277564972
6265,GAPVD1,0.023788069,0.154233812
6266,GAR1,0.044497279,0.210943781
6267,GARNL3,0.04595399,0.214368818
6268,GART,0.054431751,0.233306131
6269,GAS1,0.052887888,0.229973669
6270,GAS2,0.054445959,0.233336579
6271,GAS2L1,0.044003078,0.209769107
6272,GAS2L1P2,0.038375038,0.195895477
6273,GAS2L2,0.022875029,0.151244931
6274,GAS2L3,0.184827975,0.429916242
6275,GAS5,0.051516168,0.226971734
6276,GAS5-AS1,0.055245658,0.23504395
6277,GAS6,0.048863173,0.22105016
6278,GAS6-AS1,0.123350526,0.351212935
6279,GAS7,0.147456496,0.384000646
6280,GAS8,0.122491329,0.349987612
6281,GAST,0.073949313,0.271936229
6282,GATA1,0.096177675,0.310125257
6283,GATA2,0.03063071,0.175016314
6284,GATA3,0.070520397,0.265556768
6285,GATA3-AS1,0.044232977,0.210316374
6286,GATA4,0.070175248,0.264906112
6287,GATA5,0.062410259,0.249820454
6288,GATA6,0.020414503,0.14287933
6289,GATA6-AS1,0.042569602,0.206324022
6290,GATAD1,0.026413136,0.162521186
6291,GATAD2A,0.026474533,0.162709966
6292,GATAD2B,0.033247111,0.182337903
6293,GATC,0.024353035,0.156054589
6294,GATM,0.040947514,0.202354921
6295,GBA,0.023100061,0.151987043
6296,GBA2,0.015590742,0.124862893
6297,GBA3,0.019139952,0.138347214
6298,GBAP1,0.00589212,0.076760144
6299,GBE1,0.042252232,0.205553478
6300,GBF1,0.016661581,0.129079748
6301,GBGT1,0.038257752,0.195595888
6302,GBP1,0.005333115,0.073028178
6303,GBP1P1,0.131630082,0.362808602
6304,GBP2,0.036808858,0.191856348
6305,GBP3,0.037156551,0.192760346
6306,GBP4,0.077226278,0.277896164
6307,GBP5,0.049118639,0.221627251
6308,GBP6,0.019420919,0.139358956
6309,GBP7,0.04078321,0.201948533
6310,GBX1,0.145632237,0.381617921
6311,GBX2,0.13472367,0.367047231
6312,GC,0.072458017,0.269180268
6313,GCA,0.018304032,0.135292396
6314,GCAT,0.066638759,0.258144842
6315,GCC1,0.014039884,0.118490017
6316,GCC2,0.228263126,0.477768904
6317,GCDH,0.035494426,0.188399646
6318,GCFC2,0.025989387,0.161212241
6319,GCG,0.044886476,0.211864286
6320,GCGR,0.036879175,0.192039515
6321,GCH1,0.048628672,0.220519096
6322,GCHFR,0.032211678,0.179476122
6323,GCK,0.169704897,0.411952542
6324,GCKR,0.163734804,0.404641574
6325,GCLC,0.05375772,0.23185711
6326,GCLM,0.038921345,0.197284933
6327,GCM1,0.030416867,0.17440432
6328,GCM2,0.093275093,0.305409713
6329,GCNT1,0.01111076,0.105407589
6330,GCNT2,0.015961351,0.12633824
6331,GCNT3,0.061559235,0.248111336
6332,GCNT4,0.047477584,0.217893515
6333,GCNT7,0.029797117,0.172618414
6334,GCOM1,0.059946883,0.244840526
6335,GCSAM,0.013179831,0.114803445
6336,GCSAML,0.031460959,0.177372374
6337,GCSAML-AS1,0.031387447,0.177165027
6338,GCSH,0.035638111,0.18878059
6339,GCSHP3,0.161464694,0.401826696
6340,GDA,0.053829246,0.232011305
6341,GDAP1,0.026723573,0.163473463
6342,GDAP1L1,0.030362865,0.174249432
6343,GDAP2,0.063121761,0.251240444
6344,GDE1,0.12508217,0.353669577
6345,GDF1,0.100223071,0.316580276
6346,GDF10,0.079029639,0.281122106
6347,GDF11,0.047194152,0.21724215
6348,GDF15,0.027669397,0.166341207
6349,GDF2,0.036918,0.192140574
6350,GDF3,0.048720835,0.220727965
6351,GDF5,0.086457368,0.294036337
6352,GDF6,0.061926059,0.248849471
6353,GDF7,0.024444104,0.156346103
6354,GDF9,0.022057028,0.148516088
6355,GDI1,0.021666312,0.14719481
6356,GDI2,0.046536204,0.215722517
6357,GDNF,0.056410804,0.237509588
6358,GDNF-AS1,0.041938169,0.204788107
6359,GDPD1,0.049908953,0.223403118
6360,GDPD2,0.031023733,0.176135552
6361,GDPD3,0.064947099,0.254847207
6362,GDPD4,0.039145372,0.197851895
6363,GDPD5,0.064676769,0.254316278
6364,GDPGP1,0.034534523,0.185834665
6365,GEM,0.040054151,0.200135332
6366,GEMIN2,0.043077393,0.207550941
6367,GEMIN4,0.04697371,0.216734192
6368,GEMIN5,0.064681271,0.254325128
6369,GEMIN6,0.016592416,0.128811551
6370,GEMIN7,0.044606457,0.211202407
6371,GEMIN8,0.073223588,0.270598574
6372,GEMIN8P4,0.027716227,0.166481912
6373,GEN1,0.027855868,0.166900772
6374,GET4,0.037363778,0.193297123
6375,GFAP,0.048843325,0.221005261
6376,GFER,0.016727978,0.129336685
6377,GFI1,0.043792131,0.209265695
6378,GFI1B,0.069980598,0.264538462
6379,GFM1,0.033457093,0.182912801
6380,GFM2,0.014355664,0.119815124
6381,GFOD1,0.011961972,0.109370799
6382,GFOD2,0.05144624,0.226817637
6383,GFPT1,0.029586035,0.172005917
6384,GFPT2,0.023585231,0.153574839
6385,GFRA1,0.027998489,0.167327492
6386,GFRA2,0.039435285,0.198583195
6387,GFRA3,0.040828355,0.202060276
6388,GFRA4,0.115233563,0.339460695
6389,GFRAL,0.014160301,0.118997064
6390,GFY,0.10465029,0.32349697
6391,GGA1,0.018780669,0.13704258
6392,GGA2,0.028427263,0.168603864
6393,GGA3,0.0442227,0.210291941
6394,GGACT,0.021171729,0.145505083
6395,GGCT,0.021620002,0.147037418
6396,GGCX,0.025316124,0.159110414
6397,GGH,0.03845902,0.196109715
6398,GGN,0.018525817,0.136109577
6399,GGNBP1,0.039380142,0.198444304
6400,GGNBP2,0.088514546,0.297513942
6401,GGPS1,0.016491141,0.128417838
6402,GGT1,0.092800185,0.304631228
6403,GGT3P,0.039398275,0.198489986
6404,GGT5,0.023022054,0.151730201
6405,GGT6,0.166618563,0.408189372
6406,GGT7,0.042781725,0.206837437
6407,GGT8P,0.042100117,0.20518313
6408,GGTLC1,0.060575746,0.246121406
6409,GGTLC2,0.038439766,0.196060619
6410,GH1,0.048450272,0.220114225
6411,GH2,0.007446606,0.086293718
6412,GHDC,0.050330819,0.224345313
6413,GHITM,0.028644432,0.169246662
6414,GHR,0.188776649,0.434484348
6415,GHRH,0.023234068,0.152427256
6416,GHRHR,0.052315783,0.228726438
6417,GHRL,0.060875199,0.246729
6418,GHRLOS,0.01953997,0.139785444
6419,GHSR,0.015546206,0.124684427
6420,GID4,0.063191957,0.251380104
6421,GID8,0.069942061,0.264465614
6422,GIGYF1,0.036200772,0.190265004
6423,GIGYF2,0.024893848,0.157777844
6424,GIMAP1,0.032674532,0.180760979
6425,GIMAP1-GIMAP5,0.029714427,0.172378732
6426,GIMAP2,0.029416885,0.171513512
6427,GIMAP4,0.161534081,0.401913027
6428,GIMAP5,0.052868373,0.229931236
6429,GIMAP6,0.172969506,0.415896028
6430,GIMAP7,0.069928098,0.264439215
6431,GIMAP8,0.065905575,0.256720812
6432,GIMD1,0.013112833,0.11451128
6433,GIN1,0.204741546,0.452483752
6434,GINM1,0.124595425,0.352980772
6435,GINS1,0.014073907,0.118633497
6436,GINS2,0.02866686,0.169312904
6437,GINS3,0.045342539,0.212937875
6438,GINS4,0.066670667,0.258206635
6439,GIP,0.17229971,0.415090003
6440,GIPC1,0.068705852,0.262118011
6441,GIPC2,0.026860943,0.163893083
6442,GIPC3,0.182086381,0.426715808
6443,GIPR,0.149210826,0.386278172
6444,GIT1,0.030223258,0.173848376
6445,GIT2,0.027742879,0.166561937
6446,GJA1,0.039453703,0.198629563
6447,GJA10,0.062905873,0.250810433
6448,GJA3,0.058684188,0.242248195
6449,GJA4,0.127275374,0.356756743
6450,GJA5,0.024227639,0.155652303
6451,GJA8,0.080791845,0.284239063
6452,GJA9,0.050816282,0.22542467
6453,GJA9-MYCBP,0.087444989,0.295710989
6454,GJB1,0.06860358,0.261922852
6455,GJB2,0.028598552,0.169111063
6456,GJB3,0.032137858,0.179270348
6457,GJB4,0.052028523,0.228097617
6458,GJB5,0.05330698,0.230883043
6459,GJB6,0.028246563,0.168067138
6460,GJB7,0.019110129,0.138239389
6461,GJC1,0.01015141,0.100754208
6462,GJC2,0.044480139,0.210903151
6463,GJC3,0.03171216,0.178079085
6464,GJD2,0.034275042,0.185135199
6465,GJD3,0.083015219,0.288123618
6466,GJD4,0.116275935,0.340992573
6467,GK,0.081884113,0.286154002
6468,GK2,0.042321853,0.205722757
6469,GK3P,0.088999944,0.298328585
6470,GK5,0.032195406,0.179430782
6471,GKAP1,0.021589011,0.146931993
6472,GKN1,0.107880005,0.328450918
6473,GKN2,0.026253041,0.162027903
6474,GLA,0.070387042,0.265305564
6475,GLB1,0.030720299,0.175272071
6476,GLB1L,0.015629601,0.125018403
6477,GLB1L2,0.084280539,0.290311108
6478,GLB1L3,0.064803608,0.254565528
6479,GLCCI1,0.072463038,0.269189595
6480,GLCE,0.10458205,0.323391481
6481,GLDC,0.0916305,0.302705302
6482,GLDN,0.065853457,0.256619283
6483,GLE1,0.052721184,0.22961094
6484,GLG1,0.032839037,0.181215445
6485,GLI1,0.059197181,0.243304708
6486,GLI2,0.040543428,0.201353986
6487,GLI3,0.068693077,0.262093641
6488,GLI4,0.016467603,0.128326158
6489,GLIDR,0.096502083,0.310647843
6490,GLIPR1,0.069059779,0.262792274
6491,GLIPR1L1,0.046816721,0.21637172
6492,GLIPR1L2,0.043089582,0.207580303
6493,GLIPR2,0.037499744,0.193648507
6494,GLIS1,0.038086027,0.195156417
6495,GLIS2,0.066235202,0.257362006
6496,GLIS3,0.072751682,0.269725196
6497,GLIS3-AS1,0.031284279,0.176873625
6498,GLMN,0.028765287,0.169603321
6499,GLO1,0.028494637,0.168803546
6500,GLOD4,0.045635133,0.213623812
6501,GLOD5,0.035473024,0.188342838
6502,GLP1R,0.066599155,0.258068121
6503,GLP2R,0.058833117,0.242555389
6504,GLRA1,0.086514561,0.294133576
6505,GLRA2,0.067590996,0.259982685
6506,GLRA3,0.015190873,0.12325126
6507,GLRA4,0.067586895,0.259974797
6508,GLRB,0.042964754,0.207279411
6509,GLRX,0.043304998,0.208098528
6510,GLRX2,0.047033506,0.216872096
6511,GLRX3,0.030475664,0.174572805
6512,GLRX5,0.046661994,0.216013874
6513,GLS,0.036164203,0.190168881
6514,GLS2,0.031752817,0.1781932
6515,GLT1D1,0.044263621,0.210389212
6516,GLT6D1,0.040990004,0.202459883
6517,GLT8D1,0.09492396,0.308097322
6518,GLT8D2,0.037914888,0.194717457
6519,GLTP,0.031954813,0.178759093
6520,GLTPD2,0.101362007,0.318374005
6521,GLUD1,0.094211701,0.306939246
6522,GLUD1P3,0.014336768,0.119736243
6523,GLUD2,0.114164288,0.337882062
6524,GLUL,0.03961819,0.199043186
6525,GLYAT,0.033406772,0.182775194
6526,GLYATL1,0.067966557,0.260703965
6527,GLYATL2,0.073788386,0.271640177
6528,GLYATL3,0.066298652,0.257485247
6529,GLYCAM1,0.043979296,0.209712414
6530,GLYCTK,0.04222158,0.205478903
6531,GLYR1,0.030779629,0.17544124
6532,GM2A,0.037567493,0.193823355
6533,GMCL1,0.054457387,0.233361066
6534,GMDS,0.046353502,0.215298635
6535,GMEB1,0.060742066,0.246459056
6536,GMEB2,0.031942631,0.178725015
6537,GMFB,0.056463448,0.237620387
6538,GMFG,0.049658753,0.22284244
6539,GMIP,0.049778147,0.223110168
6540,GML,0.106497346,0.326339311
6541,GMNC,0.019928875,0.141169667
6542,GMNN,0.041483601,0.203675235
6543,GMPPA,0.03161941,0.177818475
6544,GMPPB,0.006853152,0.082783766
6545,GMPR,0.031600225,0.177764521
6546,GMPR2,0.020652182,0.14370867
6547,GMPS,0.081406382,0.285318037
6548,GNA11,0.038164119,0.19535639
6549,GNA12,0.020246966,0.142291833
6550,GNA13,0.033164217,0.182110453
6551,GNA14,0.042433223,0.205993259
6552,GNA15,0.021111689,0.14529862
6553,GNAI1,0.146617305,0.382906392
6554,GNAI2,0.017097307,0.13075667
6555,GNAI3,0.12080218,0.34756608
6556,GNAL,0.016503426,0.128465662
6557,GNAO1,0.005700573,0.075502142
6558,GNAQ,0.043323395,0.208142728
6559,GNAS,0.013745744,0.117242245
6560,GNAS-AS1,0.115967358,0.340539805
6561,GNAT1,0.045818776,0.214053208
6562,GNAT2,0.040838521,0.202085429
6563,GNAT3,0.015533886,0.124635011
6564,GNAZ,0.045867281,0.214166478
6565,GNB1,0.029842633,0.172750204
6566,GNB1L,0.016755138,0.12944164
6567,GNB2,0.094850009,0.307977287
6568,GNB3,0.106388813,0.32617298
6569,GNB4,0.054202704,0.232814741
6570,GNB5,0.049529775,0.222552859
6571,GNE,0.041980044,0.204890321
6572,GNG10,0.160900913,0.401124561
6573,GNG11,0.020109709,0.141808704
6574,GNG12,0.021899135,0.147983563
6575,GNG12-AS1,0.062311432,0.249622579
6576,GNG13,0.036550806,0.19118265
6577,GNG2,0.072978751,0.270145796
6578,GNG3,0.042578559,0.206345726
6579,GNG4,0.025858048,0.160804379
6580,GNG5,0.150925824,0.38849173
6581,GNG7,0.018528072,0.136117861
6582,GNG8,0.017721883,0.133123565
6583,GNGT1,0.007710395,0.087808852
6584,GNGT2,0.033959828,0.184281924
6585,GNL1,0.035146283,0.187473418
6586,GNL2,0.011988514,0.109492072
6587,GNL3,0.010116247,0.100579554
6588,GNL3L,0.037352329,0.193267505
6589,GNLY,0.031866438,0.17851173
6590,GNMT,0.043686128,0.209012268
6591,GNPAT,0.041054703,0.202619601
6592,GNPDA1,0.0345292,0.185820343
6593,GNPDA2,0.027530588,0.16592344
6594,GNPNAT1,0.067995604,0.260759667
6595,GNPTAB,0.042858336,0.207022549
6596,GNPTG,0.010071561,0.100357166
6597,GNRH1,0.115626399,0.34003882
6598,GNRH2,0.176957349,0.420662988
6599,GNRHR,0.018481253,0.135945771
6600,GNRHR2,0.090237734,0.300395962
6601,GNS,0.127187532,0.35663361
6602,GOLGA1,0.050491677,0.224703532
6603,GOLGA2,0.024260672,0.155758377
6604,GOLGA2P2Y,0.081899869,0.286181531
6605,GOLGA2P3Y,0.024908144,0.157823142
6606,GOLGA2P5,0.065939568,0.256787009
6607,GOLGA2P7,0.075994473,0.275670951
6608,GOLGA2P9,0.057186119,0.239136194
6609,GOLGA3,0.057590901,0.239981042
6610,GOLGA4,0.057591324,0.239981923
6611,GOLGA5,0.20655467,0.45448286
6612,GOLGA6A,0.034513235,0.18577738
6613,GOLGA6B,0.055693409,0.235994511
6614,GOLGA6C,0.106705221,0.326657651
6615,GOLGA6D,0.088808693,0.298007874
6616,GOLGA6L1,0.03769291,0.19414662
6617,GOLGA6L10,0.030300193,0.174069506
6618,GOLGA6L17P,0.081428172,0.28535622
6619,GOLGA6L22,0.052019073,0.228076902
6620,GOLGA6L4,0.006303894,0.079397064
